<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.05	08:00:00	81293	81464	80686	81002	110818	337395	1
2018.06.05	10:00:00	81002	81868	80702	80774	360918	1163220	1
2018.06.05	12:00:00	80780	80857	80245	80562	196281	709578	1
2018.06.05	14:00:00	80562	80707	79831	79924	152946	539902	1
2018.06.05	16:00:00	79919	79950	79240	79385	137112	528712	1
2018.06.06	08:00:00	79691	79929	78156	78851	201845	583562	1
2018.06.06	10:00:00	78851	79882	78602	78918	375807	1122617	1
2018.06.06	12:00:00	78918	79042	78213	78711	180292	584706	1
2018.06.06	14:00:00	78711	79328	78467	78550	156797	575450	1
2018.06.06	16:00:00	78550	78944	78275	78358	100413	398661	1
2018.06.07	08:00:00	78555	78975	77067	77477	214739	576334	1
2018.06.07	10:00:00	77482	77980	76709	76777	361638	1077732	1
2018.06.07	12:00:00	76771	76802	74578	74811	285871	903618	1
2018.06.07	14:00:00	74817	76201	73691	75869	377616	1161452	1
2018.06.07	16:00:00	75869	76792	75771	76792	122421	445312	1
2018.06.08	08:00:00	76652	76860	75133	76476	199508	506170	1
2018.06.08	10:00:00	76476	76777	74194	75268	569314	1434335	1
2018.06.08	12:00:00	75273	75807	74677	75584	267229	733650	1
2018.06.08	14:00:00	75584	76559	75262	75983	211414	683837	1
2018.06.08	16:00:00	75994	76014	75294	75568	110865	425633	1
2018.06.11	08:00:00	75620	76377	75600	76014	156478	440041	1
2018.06.11	10:00:00	76025	76471	75330	75485	404399	1164305	1
2018.06.11	12:00:00	75480	75703	74962	75345	189073	579294	1
2018.06.11	14:00:00	75345	75351	74490	74946	160706	561085	1
2018.06.11	16:00:00	74946	75112	74713	74780	99548	375508	1
2018.06.12	08:00:00	74770	74822	74251	74645	137409	360715	1
2018.06.12	10:00:00	74640	75994	74578	75812	335782	945456	1
2018.06.12	12:00:00	75812	76066	75288	75439	177058	581722	1
2018.06.12	14:00:00	75434	75620	74817	74983	139774	499325	1
2018.06.12	16:00:00	74977	75631	74801	75610	97072	367911	1
2018.06.13	08:00:00	75615	75902	75005	75543	135078	305521	1
2018.06.13	10:00:00	75548	75600	74487	74887	307989	895745	1
2018.06.13	12:00:00	74887	75133	74210	74210	139381	461568	1
2018.06.13	14:00:00	74215	74569	73563	74487	247868	843806	1
2018.06.13	16:00:00	74487	75107	74446	74959	122585	474337	1
2018.06.14	08:00:00	75077	75338	74635	74943	129422	374613	1
2018.06.14	10:00:00	74943	75312	74502	74815	359994	1044647	1
2018.06.14	12:00:00	74815	74948	74179	74466	152912	508902	1
2018.06.14	14:00:00	74461	74759	73779	73902	219135	712906	1
2018.06.14	16:00:00	73902	74184	73615	73933	99761	327608	1
2018.06.15	08:00:00	73651	73953	73189	73430	120127	322773	1
2018.06.15	10:00:00	73425	73769	72886	73004	288026	795916	1
2018.06.15	12:00:00	73004	73230	72148	72271	168402	572936	1
2018.06.15	14:00:00	72276	73194	71948	73004	165866	608928	1
2018.06.15	16:00:00	72999	73281	72584	72974	132190	538801	1
2018.06.18	08:00:00	72389	72748	71994	72256	91912	252209	1
2018.06.18	10:00:00	72261	72584	71727	72389	298752	824559	1
2018.06.18	12:00:00	72389	72492	71881	71989	127713	386858	1
2018.06.18	14:00:00	71989	72794	71933	72610	149174	480549	1
2018.06.18	16:00:00	72615	72810	72158	72209	88343	308292	1
2018.06.19	08:00:00	71035	71625	71009	71543	90480	244140	1
2018.06.19	10:00:00	71538	72984	71389	72938	316676	978358	1
2018.06.19	12:00:00	72933	74379	72820	74225	240770	867625	1
2018.06.19	14:00:00	74225	74656	73728	74389	188531	644911	1
2018.06.19	16:00:00	74389	74394	73794	73805	99020	381982	1
2018.06.20	08:00:00	74102	74764	73912	74656	100555	279339	1
2018.06.20	10:00:00	74656	75066	73712	73897	373554	1083973	1
2018.06.20	12:00:00	73902	74405	73517	73933	184743	602012	1
2018.06.20	14:00:00	73933	74641	73758	74482	156274	542352	1
2018.06.20	16:00:00	74482	74882	74292	74882	77130	287389	1
2018.06.21	08:00:00	74307	74482	73876	74256	112577	321867	1
2018.06.21	10:00:00	74256	74574	73225	73317	345712	1021609	1
2018.06.21	12:00:00	73312	73671	73184	73522	115825	381873	1
2018.06.21	14:00:00	73517	73543	72481	72481	138583	475283	1
2018.06.21	16:00:00	72486	72610	72030	72030	88609	343821	1
2018.06.22	08:00:00	72522	72979	72507	72851	55901	178729	1
2018.06.22	10:00:00	72851	73497	72215	72615	255382	770239	1
2018.06.22	12:00:00	72620	73035	72471	72563	156307	483926	1
2018.06.22	14:00:00	72563	73148	72527	73071	141725	486316	1
2018.06.22	16:00:00	73071	73169	72727	72794	88327	307792	1
2018.06.25	08:00:00	72645	73389	72574	73215	90679	252419	1
2018.06.25	10:00:00	73215	73774	72235	72327	311808	890274	1
2018.06.25	12:00:00	72333	72763	72035	72733	145718	475428	1
2018.06.25	14:00:00	72733	73307	72697	72974	190389	696905	1
2018.06.25	16:00:00	72974	74025	72753	73851	109502	422642	1
2018.06.26	08:00:00	73569	73943	73363	73722	109266	304018	1
2018.06.26	10:00:00	73728	74040	72451	72707	392957	1061938	1
2018.06.26	12:00:00	72702	73256	72512	73148	180928	484462	1
2018.06.26	14:00:00	73148	73630	72861	73481	168369	480742	1
2018.06.26	16:00:00	73476	74020	73338	73599	79659	289171	1
2018.06.27	08:00:00	73881	74061	73399	73630	130697	361399	1
2018.06.27	10:00:00	73630	74374	73261	74051	344627	995392	1
2018.06.27	12:00:00	74046	74051	72943	73297	198427	601899	1
2018.06.27	14:00:00	73292	73374	72363	72451	130719	383923	1
2018.06.27	16:00:00	72451	72917	72322	72640	90349	290640	1
2018.06.28	08:00:00	72666	72933	72471	72558	97700	282331	1
2018.06.28	10:00:00	72558	73584	72548	73471	366801	1052606	1
2018.06.28	12:00:00	73476	73881	73297	73856	153412	479472	1
2018.06.28	14:00:00	73861	74512	73764	74461	121659	414778	1
2018.06.28	16:00:00	74461	74497	73825	74123	106629	492736	1
2018.06.29	08:00:00	74697	75118	74497	74738	86165	251221	1
2018.06.29	10:00:00	74743	75364	74646	75174	281346	773146	1
2018.06.29	12:00:00	75174	75318	74805	74892	124060	359572	1
2018.06.29	14:00:00	74892	74964	74389	74959	130935	430666	1
2018.06.29	16:00:00	74964	75148	74558	74682	112203	392663	1
2018.07.02	08:00:00	74266	74410	74030	74369	75284	198853	1
2018.07.02	10:00:00	74369	74748	74143	74574	190796	535123	1
2018.07.02	12:00:00	74579	74974	74338	74820	104813	332014	1
2018.07.02	14:00:00	74820	74871	74379	74810	126020	390830	1
2018.07.02	16:00:00	74815	75512	74738	75512	79893	289060	1
2018.07.03	08:00:00	75728	76036	75620	75933	68330	204474	1
2018.07.03	10:00:00	75933	76466	75543	76431	257872	768397	1
2018.07.03	12:00:00	76425	76954	76189	76425	169788	582360	1
2018.07.03	14:00:00	76425	76595	75836	75979	123521	480846	1
2018.07.03	16:00:00	75984	76246	75779	76020	69782	285437	1
2018.07.04	08:00:00	76000	76338	75948	76205	62256	170420	1
2018.07.04	10:00:00	76200	76446	75692	76210	207770	600782	1
2018.07.04	12:00:00	76210	76369	75989	76046	81642	280611	1
2018.07.04	14:00:00	76046	76728	76036	76666	87148	308210	1
2018.07.04	16:00:00	76666	77328	76666	77328	90167	386233	1
2018.07.05	08:00:00	77651	77779	77349	77405	70787	191115	1
2018.07.05	10:00:00	77410	77482	76072	76179	296383	838562	1
2018.07.05	12:00:00	76179	77261	75979	77123	189255	637294	1
2018.07.05	14:00:00	77118	77272	76584	76759	188062	698447	1
2018.07.05	16:00:00	76764	76938	76513	76738	79430	290410	1
2018.07.06	08:00:00	76523	77164	76220	76779	115515	340677	1
2018.07.06	10:00:00	76779	77251	76272	77118	305291	886354	1
2018.07.06	12:00:00	77128	77446	76749	76969	142726	471572	1
2018.07.06	14:00:00	76969	77323	76954	77169	71892	220477	1
2018.07.06	16:00:00	77174	77620	77159	77549	57135	180631	1
2018.07.10	08:00:00	77774	78164	77749	78113	67593	193245	1
2018.07.10	10:00:00	78108	78138	77297	77487	273637	840358	1
2018.07.10	12:00:00	77487	77615	77000	77092	159335	528499	1
2018.07.10	14:00:00	77097	77210	76646	76954	147472	502378	1
2018.07.10	16:00:00	76949	77349	76523	76523	87478	337924	1
2018.07.11	08:00:00	76210	76605	76123	76436	79067	220385	1
2018.07.11	10:00:00	76436	77390	76436	77123	270638	810392	1
2018.07.11	12:00:00	77123	77220	76697	76913	166287	572879	1
2018.07.11	14:00:00	76913	77041	76410	76646	169094	635213	1
2018.07.11	16:00:00	76651	76897	76492	76897	79083	319228	1
2018.07.12	08:00:00	77118	77369	76995	77159	73382	196630	1
2018.07.12	10:00:00	77154	77795	77020	77692	231563	693692	1
2018.07.12	12:00:00	77692	78144	77564	78072	132990	419814	1
2018.07.12	14:00:00	78072	78138	77672	77969	133860	487495	1
2018.07.12	16:00:00	77964	78467	77959	78467	87426	315960	1
2018.07.13	08:00:00	78369	78503	78123	78236	70557	202857	1
2018.07.13	10:00:00	78241	78349	77754	78323	241786	745205	1
2018.07.13	12:00:00	78323	78810	78251	78769	126926	441965	1
2018.07.13	14:00:00	78769	78815	78523	78554	94956	352896	1
2018.07.13	16:00:00	78554	79185	78544	79015	77377	314281	1
2018.07.16	08:00:00	78821	78969	78641	78862	51467	154575	1
2018.07.16	10:00:00	78867	79262	78415	78559	238543	766126	1
2018.07.16	12:00:00	78554	78903	78344	78769	125700	398966	1
2018.07.16	14:00:00	78764	78985	78523	78713	108429	366181	1
2018.07.16	16:00:00	78713	79231	78600	79159	87035	311148	1
2018.07.17	08:00:00	79036	79036	78754	78800	52789	145791	1
2018.07.17	10:00:00	78800	80062	78739	80031	263398	794524	1
2018.07.17	12:00:00	80036	80693	79759	80616	153090	504925	1
2018.07.17	14:00:00	80621	80923	80431	80585	146747	495977	1
2018.07.17	16:00:00	80585	80657	80431	80431	56799	212265	1
2018.07.18	08:00:00	80380	80411	80052	80405	59816	173369	1
2018.07.18	10:00:00	80405	80795	79841	79980	250201	788808	1
2018.07.18	12:00:00	79980	80344	79723	80098	150119	499908	1
2018.07.18	14:00:00	80093	80287	79934	79995	108941	356700	1
2018.07.18	16:00:00	79990	80057	79333	79395	103630	394421	1
2018.07.19	08:00:00	79236	79241	78482	78621	84588	242729	1
2018.07.19	10:00:00	78631	79005	78067	78959	283812	794621	1
2018.07.19	12:00:00	78964	79062	78323	78400	155065	470945	1
2018.07.19	14:00:00	78400	79128	78297	78754	160116	500263	1
2018.07.19	16:00:00	78749	80934	78503	80934	159548	565979	1
2018.07.20	08:00:00	81365	82406	81354	81836	122588	328486	1
2018.07.20	10:00:00	81831	81847	81021	81611	334636	879906	1
2018.07.20	12:00:00	81616	81775	81088	81272	138047	421545	1
2018.07.20	14:00:00	81277	81441	80687	80970	147299	457498	1
2018.07.20	16:00:00	80970	81093	80523	80611	106000	381755	1
2018.07.23	08:00:00	80744	80744	80375	80580	68062	182762	1
2018.07.23	10:00:00	80580	80898	80293	80503	291455	824422	1
2018.07.23	12:00:00	80503	80554	80046	80303	130714	413708	1
2018.07.23	14:00:00	80303	80626	80272	80395	119583	407863	1
2018.07.23	16:00:00	80395	80472	80026	80098	92034	338705	1
2018.07.24	08:00:00	81088	81570	80980	81503	89261	240083	1
2018.07.24	10:00:00	81503	81785	81047	81754	290478	869152	1
2018.07.24	12:00:00	81754	81847	81349	81447	148029	477235	1
2018.07.24	14:00:00	81447	81498	81170	81344	123129	409784	1
2018.07.24	16:00:00	81339	81606	81323	81385	77026	278508	1
2018.07.25	08:00:00	81334	81734	81180	81708	73525	210449	1
2018.07.25	10:00:00	81703	82329	81585	81631	283010	903338	1
2018.07.25	12:00:00	81636	82154	81585	82052	146860	511254	1
2018.07.25	14:00:00	82052	82688	81918	82385	151753	520272	1
2018.07.25	16:00:00	82385	82795	82272	82554	104480	383928	1
2018.07.26	08:00:00	82575	82734	82334	82611	77249	221261	1
2018.07.26	10:00:00	82611	82749	82211	82493	313273	930006	1
2018.07.26	12:00:00	82493	82606	81806	81852	146965	495862	1
2018.07.26	14:00:00	81852	81898	81272	81800	175084	581173	1
2018.07.26	16:00:00	81806	81908	81457	81908	100560	365225	1
2018.07.27	08:00:00	82267	82462	82098	82129	80963	215896	1
2018.07.27	10:00:00	82134	82570	81965	82165	241136	756422	1
2018.07.27	12:00:00	82159	82452	81811	81816	158794	524649	1
2018.07.27	14:00:00	81816	82098	81662	81893	141039	474011	1
2018.07.27	16:00:00	81883	82318	81877	82318	83176	288274	1
2018.07.30	08:00:00	82365	82524	82283	82442	36646	104484	1
2018.07.30	10:00:00	82442	82698	81908	82042	217002	705016	1
2018.07.30	12:00:00	82047	82385	81980	82298	109158	379998	1
2018.07.30	14:00:00	82298	82657	82231	82442	119079	430074	1
2018.07.30	16:00:00	82436	82765	82436	82472	83712	331978	1
2018.07.31	08:00:00	82406	82513	81857	81985	79415	245624	1
2018.07.31	10:00:00	81985	82139	81170	81411	295217	954150	1
2018.07.31	12:00:00	81406	81652	81339	81570	107859	367331	1
2018.07.31	14:00:00	81565	81590	81349	81400	99401	349215	1
2018.07.31	16:00:00	81400	81508	81216	81344	92516	324761	1
2018.08.01	08:00:00	81236	81241	80918	80959	65087	203633	1
2018.08.01	10:00:00	80959	81852	80903	81811	259256	851275	1
2018.08.01	12:00:00	81806	81954	81108	81503	160922	585790	1
2018.08.01	14:00:00	81503	81580	81211	81426	122944	407221	1
2018.08.01	16:00:00	81426	81631	81359	81467	78546	302265	1
2018.08.02	08:00:00	80831	80970	80559	80918	61265	172810	1
2018.08.02	10:00:00	80913	81488	80713	81359	260543	852718	1
2018.08.02	12:00:00	81359	82088	81318	81939	146004	524309	1
2018.08.02	14:00:00	81934	82139	81795	81929	120377	440465	1
2018.08.02	16:00:00	81918	82042	81765	82042	64544	269060	1
2018.08.03	08:00:00	82575	82672	82324	82565	72153	224698	1
2018.08.03	10:00:00	82570	84047	82426	83862	303380	1052265	1
2018.08.03	12:00:00	83862	83888	83426	83514	133830	496509	1
2018.08.03	14:00:00	83508	83698	83334	83621	121224	463280	1
2018.08.03	16:00:00	83626	83857	83493	83631	77287	323248	1
2018.08.06	08:00:00	83719	84211	83662	83949	75729	236319	1
2018.08.06	10:00:00	83949	84011	83411	83611	261448	843645	1
2018.08.06	12:00:00	83611	83708	83072	83631	137074	476033	1
2018.08.06	14:00:00	83631	83683	83375	83472	79222	297044	1
2018.08.06	16:00:00	83467	83519	83108	83124	67572	264219	1
2018.08.07	08:00:00	83765	83826	83606	83739	56534	170027	1
2018.08.07	10:00:00	83734	84001	83467	83847	254050	860935	1
2018.08.07	12:00:00	83852	83873	83247	83488	145277	534736	1
2018.08.07	14:00:00	83488	83580	82006	82236	256427	935951	1
2018.08.07	16:00:00	82236	82862	82190	82780	99476	369662	1
2018.08.08	08:00:00	82657	82847	82406	82549	98979	306397	1
2018.08.08	10:00:00	82549	83067	82380	82719	312294	1009144	1
2018.08.08	12:00:00	82719	82831	82093	82247	132226	423409	1
2018.08.08	14:00:00	82247	82483	81924	82021	129554	424867	1
2018.08.08	16:00:00	82026	82129	80836	80872	154392	541113	1
2018.08.09	08:00:00	80995	81293	80811	81262	78918	237165	1
2018.08.09	10:00:00	81267	81529	80123	80898	311260	951844	1
2018.08.09	12:00:00	80893	80975	80380	80421	151154	468414	1
2018.08.09	14:00:00	80421	80862	80411	80667	129778	422688	1
2018.08.09	16:00:00	80667	80985	80549	80734	90478	328622	1
2018.08.10	08:00:00	80052	80364	79846	80062	95244	280316	1
2018.08.10	10:00:00	80067	80108	78631	79021	348031	1109922	1
2018.08.10	12:00:00	79021	79154	78123	78226	179631	586628	1
2018.08.10	14:00:00	78221	78549	77979	78385	163567	543514	1
2018.08.10	16:00:00	78385	78821	78185	78369	134319	483164	1
2018.08.13	08:00:00	78164	78164	77343	77954	121280	349829	1
2018.08.13	10:00:00	77949	79092	77805	78800	326353	986115	1
2018.08.13	12:00:00	78790	78959	78159	78533	217422	708943	1
2018.08.13	14:00:00	78538	79262	78359	79210	174736	596788	1
2018.08.13	16:00:00	79205	79934	79057	79826	126490	444566	1
2018.08.14	08:00:00	80134	80528	79805	80446	115121	336257	1
2018.08.14	10:00:00	80441	80446	79867	80082	287507	821296	1
2018.08.14	12:00:00	80082	80154	79605	80113	166881	551949	1
2018.08.14	14:00:00	80108	80564	79877	80559	165479	561556	1
2018.08.14	16:00:00	80559	80800	80421	80421	98799	348057	1
2018.08.15	08:00:00	79928	79928	79135	79450	102589	252817	1
2018.08.15	10:00:00	79455	79811	78724	78841	303419	831103	1
2018.08.15	12:00:00	78836	79669	78805	79486	204568	584929	1
2018.08.15	14:00:00	79481	79598	78825	78988	155665	497359	1
2018.08.15	16:00:00	78988	79222	78754	78769	104286	343905	1
2018.08.16	08:00:00	79328	79516	79191	79400	72334	212068	1
2018.08.16	10:00:00	79400	79648	78907	78983	368765	1140091	1
2018.08.16	12:00:00	78983	79527	78236	78851	275341	856134	1
2018.08.16	14:00:00	78856	79090	78526	78754	157461	505451	1
2018.08.16	16:00:00	78754	78876	78602	78836	74127	263826	1
2018.08.17	08:00:00	78353	78358	77647	77855	111881	302186	1
2018.08.17	10:00:00	77855	78180	77438	77626	280919	801762	1
2018.08.17	12:00:00	77631	77784	77454	77520	120317	390332	1
2018.08.17	14:00:00	77520	78241	77489	78109	158872	556437	1
2018.08.17	16:00:00	78109	78155	77667	77733	83764	324125	1
2018.08.20	08:00:00	78053	78185	77743	77758	87316	262764	1
2018.08.20	10:00:00	77758	78012	77357	77454	297108	964614	1
2018.08.20	12:00:00	77459	78124	77448	78109	165137	552253	1
2018.08.20	14:00:00	78109	78180	77753	77951	145863	509599	1
2018.08.20	16:00:00	77951	78419	77936	78287	112552	400743	1
2018.08.21	08:00:00	78551	78571	77814	77870	129813	381396	1
2018.08.21	10:00:00	77875	78175	77387	77555	301579	969548	1
2018.08.21	12:00:00	77560	77799	77281	77753	146972	506701	1
2018.08.21	14:00:00	77748	77845	76935	76945	155891	545731	1
2018.08.21	16:00:00	76951	77083	76529	76529	129804	438334	1
2018.08.22	08:00:00	76722	76945	76051	76320	118102	374677	1
2018.08.22	10:00:00	76320	77702	76315	77443	275930	944521	1
2018.08.22	12:00:00	77448	77931	77240	77647	179951	636325	1
2018.08.22	14:00:00	77647	78490	77636	78465	200111	741406	1
2018.08.22	16:00:00	78465	78957	78287	78957	102310	395578	1
2018.08.23	08:00:00	78663	78759	78383	78592	72361	227651	1
2018.08.23	10:00:00	78592	79090	77850	77987	350568	1191198	1
2018.08.23	12:00:00	77987	78068	77459	77687	183525	645889	1
2018.08.23	14:00:00	77687	77819	77250	77647	178936	602427	1
2018.08.23	16:00:00	77642	77850	77179	77535	95484	346580	1
2018.08.24	08:00:00	78063	78521	77972	78221	71081	220358	1
2018.08.24	10:00:00	78221	78485	77840	78145	229250	741371	1
2018.08.24	12:00:00	78150	78409	77738	77840	155788	545845	1
2018.08.24	14:00:00	77840	78211	77423	78114	140009	484725	1
2018.08.24	16:00:00	78119	78297	77916	78246	78603	286265	1
2018.08.27	08:00:00	78551	78688	78409	78424	53561	163786	1
2018.08.27	10:00:00	78429	79318	78287	79125	214448	678719	1
2018.08.27	12:00:00	79125	79552	79090	79323	119482	416299	1
2018.08.27	14:00:00	79333	79857	79171	79735	145467	532875	1
2018.08.27	16:00:00	79730	79765	79394	79394	92362	332422	1
2018.08.28	08:00:00	79623	79648	79227	79400	67002	206987	1
2018.08.28	10:00:00	79394	79836	78993	79008	270639	903312	1
2018.08.28	12:00:00	79008	79405	78917	79176	146442	556843	1
2018.08.28	14:00:00	79181	79430	78978	79151	132191	468375	1
2018.08.28	16:00:00	79151	79720	78836	79720	96346	354045	1
2018.08.29	08:00:00	79313	79547	79029	79471	79135	247968	1
2018.08.29	10:00:00	79471	80162	79262	80131	230820	757853	1
2018.08.29	12:00:00	80131	80655	80126	80512	141302	514963	1
2018.08.29	14:00:00	80512	80563	80106	80299	115713	431910	1
2018.08.29	16:00:00	80299	80614	80131	80477	84281	333672	1
2018.08.30	08:00:00	79974	80080	79872	79882	48252	147690	1
2018.08.30	10:00:00	79882	80014	79140	79242	271817	788202	1
2018.08.30	12:00:00	79242	79344	78114	78460	234508	684851	1
2018.08.30	14:00:00	78454	78724	78012	78109	181520	590068	1
2018.08.30	16:00:00	78109	78394	77708	77708	92198	309134	1
2018.08.31	08:00:00	77845	78068	77581	77916	87571	255376	1
2018.08.31	10:00:00	77916	78917	77830	78490	239586	784833	1
2018.08.31	12:00:00	78490	78546	77636	78200	197137	719790	1
2018.08.31	14:00:00	78200	78769	77992	78541	188895	690339	1
2018.08.31	16:00:00	78536	78703	78272	78399	102051	371790	1
2018.09.03	08:00:00	78444	78444	77301	77550	94119	287519	1
2018.09.03	10:00:00	77550	78078	77301	77962	214858	699825	1
2018.09.03	12:00:00	77967	78068	77779	78002	69864	278880	1
2018.09.03	14:00:00	78002	78043	77814	77824	43929	183536	1
2018.09.03	16:00:00	77835	77941	77718	77850	40262	180326	1
2018.09.04	08:00:00	77337	77728	77144	77494	70551	211174	1
2018.09.04	10:00:00	77499	77697	76940	77194	293977	914477	1
2018.09.04	12:00:00	77199	77205	76686	76818	145494	487049	1
2018.09.04	14:00:00	76824	76981	76483	76580	166175	568214	1
2018.09.04	16:00:00	76580	76620	76138	76158	103888	380172	1
2018.09.05	08:00:00	75868	75975	75640	75817	71100	214328	1
2018.09.05	10:00:00	75817	76641	75817	76534	287078	886008	1
2018.09.05	12:00:00	76539	76915	76448	76788	161254	560939	1
2018.09.05	14:00:00	76793	77027	76590	76788	145110	543520	1
2018.09.05	16:00:00	76783	76991	76417	76417	95821	378202	1
2018.09.06	08:00:00	76651	77286	76508	77250	56366	159055	1
2018.09.06	10:00:00	77245	77413	76656	76869	237082	773604	1
2018.09.06	12:00:00	76874	77164	76559	76910	144750	523357	1
2018.09.06	14:00:00	76910	77372	76768	76981	127321	467289	1
