<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.03.20	16:00:00	88353	88609	88275	88426	64425	244431	1
2018.03.20	17:00:00	88421	88641	88385	88468	30060	121054	1
2018.03.21	09:00:00	88311	88620	88233	88599	53122	159700	1
2018.03.21	10:00:00	88604	88688	88311	88547	119261	391898	1
2018.03.21	11:00:00	88547	88986	88515	88876	92079	331567	1
2018.03.21	12:00:00	88881	89033	88761	88829	61252	222903	1
2018.03.21	13:00:00	88829	88975	88787	88975	39276	147922	1
2018.03.21	14:00:00	88975	88996	88803	88855	38707	145186	1
2018.03.21	15:00:00	88855	89760	88636	88871	158329	617530	1
2018.03.21	16:00:00	88860	89441	88845	89347	79580	332039	1
2018.03.21	17:00:00	89347	89456	89268	89456	17094	73568	1
2018.03.22	09:00:00	89247	89666	89143	89268	88565	301238	1
2018.03.22	10:00:00	89268	89509	88902	89190	144448	513444	1
2018.03.22	11:00:00	89185	89237	88740	88887	117839	478260	1
2018.03.22	12:00:00	88887	88965	88609	88834	86482	355530	1
2018.03.22	13:00:00	88834	89185	88772	89096	88647	357790	1
2018.03.22	14:00:00	89101	89828	88975	89718	88543	362844	1
2018.03.22	15:00:00	89718	89875	89289	89320	77970	333723	1
2018.03.22	16:00:00	89326	89435	88379	88547	118839	518581	1
2018.03.22	17:00:00	88552	88996	88406	88442	49671	202072	1
2018.03.23	09:00:00	88134	88400	88050	88243	99171	260458	1
2018.03.23	10:00:00	88243	88907	88175	88813	178169	502057	1
2018.03.23	11:00:00	88808	89247	88709	89195	138622	451472	1
2018.03.23	12:00:00	89195	89326	88494	88505	92124	342700	1
2018.03.23	13:00:00	88510	88646	88238	88473	93008	328099	1
2018.03.23	14:00:00	88468	89713	88390	89655	115753	410184	1
2018.03.23	15:00:00	89650	89838	89117	89122	116410	412093	1
2018.03.23	16:00:00	89132	89566	88411	88604	152473	557985	1
2018.03.23	17:00:00	88604	88887	88473	88887	32699	105790	1
2018.03.26	09:00:00	89634	89791	89540	89697	53748	150606	1
2018.03.26	10:00:00	89702	89864	89326	89336	144961	470036	1
2018.03.26	11:00:00	89336	89456	89012	89043	115829	387853	1
2018.03.26	12:00:00	89038	89185	88709	88934	122614	401745	1
2018.03.26	13:00:00	88934	88944	88479	88704	96634	305673	1
2018.03.26	14:00:00	88709	89022	88698	88939	86200	275685	1
2018.03.26	15:00:00	88939	89185	88881	89033	94823	306573	1
2018.03.26	16:00:00	89028	89378	88970	89362	79503	265694	1
2018.03.26	17:00:00	89368	89781	89300	89629	40677	137500	1
2018.03.27	09:00:00	89922	90032	89467	89556	80854	223116	1
2018.03.27	10:00:00	89556	89582	88965	89106	138892	421638	1
2018.03.27	11:00:00	89106	89111	88677	88970	119004	397500	1
2018.03.27	12:00:00	88970	89326	88808	89300	82750	290390	1
2018.03.27	13:00:00	89305	89341	88855	89179	87761	306312	1
2018.03.27	14:00:00	89179	89279	88724	88829	117080	390735	1
2018.03.27	15:00:00	88829	88839	88254	88280	125800	442274	1
2018.03.27	16:00:00	88285	88332	87642	87757	139629	520786	1
2018.03.27	17:00:00	87762	87956	87600	87647	38898	145778	1
2018.03.28	09:00:00	87595	88071	87281	87292	97075	332725	1
2018.03.28	10:00:00	87287	87783	86931	87428	174830	632391	1
2018.03.28	11:00:00	87438	87689	86983	87151	167983	613505	1
2018.03.28	12:00:00	87151	87428	87067	87276	93195	349692	1
2018.03.28	13:00:00	87276	87663	87255	87302	78898	294821	1
2018.03.28	14:00:00	87302	87830	87151	87632	104701	396979	1
2018.03.28	15:00:00	87632	87935	87464	87846	83236	328569	1
2018.03.28	16:00:00	87841	88081	87480	87940	99561	420997	1
2018.03.28	17:00:00	87945	88191	87909	87977	20093	81106	1
2018.03.29	09:00:00	88416	88515	88165	88223	70780	237527	1
2018.03.29	10:00:00	88223	88761	88186	88677	107206	358337	1
2018.03.29	11:00:00	88683	89137	88609	89101	91048	341928	1
2018.03.29	12:00:00	89096	89320	88996	89315	73743	281952	1
2018.03.29	13:00:00	89315	89587	89158	89503	61306	236624	1
2018.03.29	14:00:00	89503	89859	89352	89734	75200	309229	1
2018.03.29	15:00:00	89734	89927	89634	89786	68826	282855	1
2018.03.29	16:00:00	89786	89969	89655	89718	69576	304552	1
2018.03.29	17:00:00	89713	89723	89446	89718	33744	160815	1
2018.04.02	09:00:00	89310	89451	89169	89378	45083	142487	1
2018.04.02	10:00:00	89378	89781	89049	89655	122213	441009	1
2018.04.02	11:00:00	89650	89885	89185	89211	125905	470467	1
2018.04.02	12:00:00	89211	89294	88850	89085	103648	406154	1
2018.04.02	13:00:00	89085	89232	88772	89164	83422	321755	1
2018.04.02	14:00:00	89164	89273	88662	88667	89841	352520	1
2018.04.02	15:00:00	88662	88709	88223	88421	102611	435177	1
2018.04.02	16:00:00	88416	88860	88275	88808	88655	369378	1
2018.04.02	17:00:00	88813	88876	88615	88871	29413	126169	1
2018.04.03	09:00:00	89185	89430	89049	89394	59858	200293	1
2018.04.03	10:00:00	89394	89598	89127	89253	120780	434189	1
2018.04.03	11:00:00	89258	89441	88756	89394	137564	540300	1
2018.04.03	12:00:00	89399	89456	89043	89096	85682	355162	1
2018.04.03	13:00:00	89096	89341	88960	89200	70947	286121	1
2018.04.03	14:00:00	89200	89268	88484	88568	98576	393352	1
2018.04.03	15:00:00	88568	88615	88243	88458	103202	431677	1
2018.04.03	16:00:00	88453	88798	88296	88594	105213	449321	1
2018.04.03	17:00:00	88599	88829	88369	88369	42405	201624	1
2018.04.04	09:00:00	87396	87402	87062	87166	70630	249556	1
2018.04.04	10:00:00	87166	87328	86727	86994	136571	512702	1
2018.04.04	11:00:00	86999	87496	86759	87470	117953	447373	1
2018.04.04	12:00:00	87470	88081	87391	87940	104596	411722	1
2018.04.04	13:00:00	87945	88181	87595	87710	86427	339508	1
2018.04.04	14:00:00	87710	88223	87511	88045	105423	401967	1
2018.04.04	15:00:00	88050	88301	87804	88108	97047	393424	1
2018.04.04	16:00:00	88102	88515	87930	88406	73696	285518	1
2018.04.04	17:00:00	88406	88860	88264	88860	37233	149841	1
2018.04.05	09:00:00	90345	90575	90099	90183	77641	264012	1
2018.04.05	10:00:00	90183	90330	89587	90011	126057	453493	1
2018.04.05	11:00:00	90011	90131	89441	89817	128336	476262	1
2018.04.05	12:00:00	89822	90173	89791	89927	80717	329951	1
2018.04.05	13:00:00	89922	89964	89645	89734	44766	188801	1
2018.04.05	14:00:00	89734	89817	89205	89258	77145	315035	1
2018.04.05	15:00:00	89268	89446	89054	89409	76182	327462	1
2018.04.05	16:00:00	89404	89561	89137	89305	62763	277822	1
2018.04.05	17:00:00	89310	89399	89059	89289	20920	94052	1
2018.04.06	09:00:00	88845	89164	88620	88991	103015	342963	1
2018.04.06	10:00:00	88991	89247	88547	89070	146550	498914	1
2018.04.06	11:00:00	89070	89127	87794	88024	155859	609621	1
2018.04.06	12:00:00	88024	88578	87799	88505	90479	359575	1
2018.04.06	13:00:00	88505	88557	88181	88521	73111	288659	1
2018.04.06	14:00:00	88515	88714	88076	88123	90389	339371	1
2018.04.06	15:00:00	88118	88636	88008	88071	102776	377931	1
2018.04.06	16:00:00	88066	88819	87909	88714	105408	394598	1
2018.04.06	17:00:00	88714	88881	88620	88777	32159	128138	1
2018.04.09	09:00:00	89373	89373	88923	89017	63380	199637	1
2018.04.09	10:00:00	89017	89127	88165	88223	133967	515588	1
2018.04.09	11:00:00	88223	88442	88087	88358	92051	346646	1
2018.04.09	12:00:00	88358	88473	87982	88008	72620	276772	1
2018.04.09	13:00:00	88003	88040	87391	87491	87960	339242	1
2018.04.09	14:00:00	87496	87616	87287	87522	65431	245591	1
2018.04.09	15:00:00	87517	87977	87412	87857	82235	323489	1
2018.04.09	16:00:00	87857	87898	87010	87114	93163	373833	1
2018.04.09	17:00:00	87109	87391	87015	87203	34512	154032	1
2018.04.10	09:00:00	87757	88013	87459	87872	103660	340336	1
2018.04.10	10:00:00	87872	88123	87255	87470	158723	537494	1
2018.04.10	11:00:00	87480	88060	87339	87898	123631	442157	1
2018.04.10	12:00:00	87893	88296	87888	88217	91576	348890	1
2018.04.10	13:00:00	88212	88243	87637	87694	95204	360331	1
2018.04.10	14:00:00	87689	88212	87606	88186	80954	299769	1
2018.04.10	15:00:00	88186	88390	88060	88385	81580	303700	1
2018.04.10	16:00:00	88385	88568	88306	88552	65006	249958	1
2018.04.10	17:00:00	88552	88683	88442	88683	25270	93443	1
2018.04.11	09:00:00	88238	88432	87998	88364	71427	225921	1
2018.04.11	10:00:00	88364	89111	88296	89080	134270	440344	1
2018.04.11	11:00:00	89080	89394	89002	89200	95296	348017	1
2018.04.11	12:00:00	89205	89347	89122	89294	54339	206331	1
2018.04.11	13:00:00	89294	89488	89038	89268	80705	302813	1
2018.04.11	14:00:00	89263	89435	89148	89247	58645	229520	1
2018.04.11	15:00:00	89253	89368	89012	89279	76649	329026	1
2018.04.11	16:00:00	89273	89326	89043	89137	51585	227820	1
2018.04.11	17:00:00	89132	89577	89101	89577	28550	118402	1
2018.04.12	09:00:00	89723	89822	89388	89409	61978	206134	1
2018.04.12	10:00:00	89409	89655	89106	89315	142464	519238	1
2018.04.12	11:00:00	89315	89582	88960	88991	102775	418073	1
2018.04.12	12:00:00	88986	89326	88944	89190	60015	244964	1
2018.04.12	13:00:00	89185	89483	89111	89462	44717	179674	1
2018.04.12	14:00:00	89456	89483	89085	89205	67674	273935	1
2018.04.12	15:00:00	89200	89368	89148	89273	42253	170122	1
2018.04.12	16:00:00	89279	89503	89117	89362	60748	251887	1
2018.04.12	17:00:00	89357	89524	89336	89336	20069	86392	1
2018.04.13	09:00:00	89509	89629	88960	89012	85460	266777	1
2018.04.13	10:00:00	89007	89179	88463	88536	123751	405515	1
2018.04.13	11:00:00	88536	88599	87914	88118	128336	455256	1
2018.04.13	12:00:00	88113	88385	87992	88369	69536	242329	1
2018.04.13	13:00:00	88369	88432	88212	88296	51414	178572	1
2018.04.13	14:00:00	88301	88494	88139	88186	65474	241714	1
2018.04.13	15:00:00	88186	88317	88055	88223	58045	217434	1
2018.04.13	16:00:00	88223	88233	88071	88123	57475	216349	1
2018.04.13	17:00:00	88118	88181	87904	87935	25540	99453	1
2018.04.16	09:00:00	88060	88306	87616	88191	92168	306626	1
2018.04.16	10:00:00	88196	88536	87454	87517	157286	547718	1
2018.04.16	11:00:00	87517	87674	87020	87203	124985	430105	1
2018.04.16	12:00:00	87208	87292	86921	87177	68954	245965	1
2018.04.16	13:00:00	87172	87349	87088	87261	53458	181816	1
2018.04.16	14:00:00	87255	87339	87030	87208	60574	207209	1
2018.04.16	15:00:00	87208	87255	86497	86795	91628	329015	1
2018.04.16	16:00:00	86795	86921	86581	86670	63503	239837	1
2018.04.16	17:00:00	86670	86722	86403	86403	24606	99859	1
2018.04.17	09:00:00	86837	86978	86434	86607	95044	306811	1
2018.04.17	10:00:00	86607	87088	86565	86847	150255	519740	1
2018.04.17	11:00:00	86847	87240	86764	87208	90680	340049	1
2018.04.17	12:00:00	87208	87789	87172	87548	76546	294865	1
2018.04.17	13:00:00	87543	87768	87543	87674	45138	164429	1
2018.04.17	14:00:00	87668	87982	87595	87731	66581	269341	1
2018.04.17	15:00:00	87726	88029	87715	87809	69127	269572	1
2018.04.17	16:00:00	87809	88071	87742	87909	58061	215820	1
2018.04.17	17:00:00	87914	88066	87857	87940	26772	95212	1
2018.04.18	09:00:00	88179	88796	88148	88708	60025	187347	1
2018.04.18	10:00:00	88702	89169	88687	88946	104926	369688	1
2018.04.18	11:00:00	88946	89423	88832	89402	84401	322323	1
2018.04.18	12:00:00	89402	89646	89356	89496	57488	224075	1
2018.04.18	13:00:00	89496	89631	89392	89610	49129	188560	1
2018.04.18	14:00:00	89605	90092	89605	89983	73906	296663	1
2018.04.18	15:00:00	89983	90102	89843	89874	54431	218095	1
2018.04.18	16:00:00	89874	89978	89667	89724	60200	245038	1
2018.04.18	17:00:00	89724	89812	89392	89392	32024	142230	1
2018.04.19	09:00:00	89703	89874	89330	89496	93159	310763	1
2018.04.19	10:00:00	89496	89921	89195	89796	187000	636541	1
2018.04.19	11:00:00	89802	89942	89413	89807	113237	406330	1
2018.04.19	12:00:00	89807	89843	89288	89314	91590	334986	1
2018.04.19	13:00:00	89314	89719	89185	89548	76548	278439	1
2018.04.19	14:00:00	89553	89568	89024	89387	84238	316527	1
2018.04.19	15:00:00	89382	89574	89216	89506	66600	257566	1
2018.04.19	16:00:00	89506	89802	89449	89776	71195	254699	1
2018.04.19	17:00:00	89776	89781	89579	89677	21544	82520	1
2018.04.20	09:00:00	89558	89558	89091	89190	85633	252907	1
2018.04.20	10:00:00	89190	89459	89003	89148	120057	406749	1
2018.04.20	11:00:00	89148	89211	88848	89096	107641	402059	1
2018.04.20	12:00:00	89102	89345	88801	89262	73862	288124	1
2018.04.20	13:00:00	89262	89361	89122	89242	55641	204493	1
2018.04.20	14:00:00	89247	89537	89221	89459	55128	218678	1
2018.04.20	15:00:00	89459	89610	89273	89330	55539	223485	1
2018.04.20	16:00:00	89325	89480	89174	89428	59410	243075	1
2018.04.20	17:00:00	89428	89911	89413	89911	15306	75608	1
2018.04.23	09:00:00	89496	89610	89034	89122	57647	184565	1
2018.04.23	10:00:00	89128	89174	88568	88656	104206	375033	1
2018.04.23	11:00:00	88661	89154	88474	89107	91117	356531	1
2018.04.23	12:00:00	89112	89646	89039	89371	79188	319258	1
2018.04.23	13:00:00	89366	89542	89273	89397	48584	193916	1
2018.04.23	14:00:00	89397	89589	89283	89527	57288	210585	1
2018.04.23	15:00:00	89527	89558	88816	89024	88663	349819	1
2018.04.23	16:00:00	89024	89361	88920	89288	65564	260657	1
2018.04.23	17:00:00	89283	89589	89268	89589	30309	121778	1
2018.04.24	09:00:00	90066	90180	89682	89838	93475	298660	1
2018.04.24	10:00:00	89833	90522	89796	90439	144349	504403	1
2018.04.24	11:00:00	90434	90481	89667	89812	127575	491647	1
2018.04.24	12:00:00	89812	90066	89646	89786	95796	380325	1
2018.04.24	13:00:00	89791	89921	89485	89496	75069	299465	1
2018.04.24	14:00:00	89496	89553	89034	89091	100126	413088	1
2018.04.24	15:00:00	89091	89335	88858	89309	93720	377568	1
2018.04.24	16:00:00	89309	89465	89107	89200	75157	300327	1
2018.04.24	17:00:00	89200	89335	89185	89319	15848	65284	1
2018.04.25	09:00:00	88744	88827	88065	88339	104885	309838	1
2018.04.25	10:00:00	88339	88562	88039	88070	145831	469742	1
2018.04.25	11:00:00	88065	88682	88059	88547	137819	460137	1
2018.04.25	12:00:00	88547	88842	88422	88485	87404	308043	1
2018.04.25	13:00:00	88479	88853	88479	88770	67107	225329	1
2018.04.25	14:00:00	88770	89029	88396	88962	90570	322781	1
2018.04.25	15:00:00	88962	89148	88806	88931	77407	283266	1
2018.04.25	16:00:00	88936	89071	88739	88879	60418	234256	1
2018.04.25	17:00:00	88879	89185	88801	89185	18844	76255	1
2018.04.26	09:00:00	89288	89459	89122	89268	69549	220673	1
2018.04.26	10:00:00	89268	89527	89008	89387	134581	461640	1
2018.04.26	11:00:00	89387	89796	89242	89729	83632	302319	1
2018.04.26	12:00:00	89729	89978	89548	89615	67590	250342	1
2018.04.26	13:00:00	89610	89828	89589	89729	40165	154869	1
2018.04.26	14:00:00	89739	89776	89584	89719	41207	161411	1
2018.04.26	15:00:00	89724	90253	89698	90191	65513	245481	1
2018.04.26	16:00:00	90191	90315	90066	90274	45349	173660	1
2018.04.26	17:00:00	90274	90605	90227	90507	24123	102726	1
2018.04.27	09:00:00	90398	90906	90191	90891	83105	266831	1
2018.04.27	10:00:00	90891	91036	90579	90626	115597	409542	1
2018.04.27	11:00:00	90621	90797	90154	90434	119264	496340	1
2018.04.27	12:00:00	90429	90590	90263	90460	63099	275366	1
2018.04.27	13:00:00	90465	90673	90315	90636	50250	196129	1
2018.04.27	14:00:00	90636	90673	90258	90377	48408	188709	1
2018.04.27	15:00:00	90372	90445	90274	90377	34731	136828	1
2018.04.27	16:00:00	90377	90491	90035	90185	54329	226358	1
2018.04.27	17:00:00	90191	90367	90128	90191	21905	91160	1
2018.04.30	09:00:00	90377	90481	90206	90429	37853	110394	1
2018.04.30	10:00:00	90424	90585	90263	90377	84588	268949	1
2018.04.30	11:00:00	90377	90517	89962	90092	83040	292897	1
2018.04.30	12:00:00	90092	90211	89869	89942	53238	195430	1
2018.04.30	13:00:00	89942	90014	89848	89931	32668	117059	1
2018.04.30	14:00:00	89926	90051	89833	89999	38575	144491	1
2018.04.30	15:00:00	90004	90009	89771	89843	43859	156562	1
2018.04.30	16:00:00	89843	89879	89724	89755	41103	151857	1
2018.04.30	17:00:00	89765	89854	89444	89454	30309	101287	1
2018.05.02	09:00:00	89319	89527	88848	88977	80420	252190	1
2018.05.02	10:00:00	88972	89138	88474	88505	127148	411606	1
2018.05.02	11:00:00	88511	88697	88360	88588	97704	328062	1
2018.05.02	12:00:00	88588	88770	88547	88682	54289	183172	1
2018.05.02	13:00:00	88682	88682	88231	88298	53262	174798	1
2018.05.02	14:00:00	88298	88511	88241	88490	44540	146529	1
2018.05.02	15:00:00	88495	88982	88396	88796	100894	359948	1
2018.05.02	16:00:00	88801	88842	88049	88194	71240	282824	1
2018.05.02	17:00:00	88194	88256	88018	88142	19717	83443	1
2018.05.03	09:00:00	88231	88262	87764	87821	77793	233094	1
2018.05.03	10:00:00	87826	88189	87598	88101	148728	485078	1
2018.05.03	11:00:00	88101	88194	87147	87183	132865	480550	1
2018.05.03	12:00:00	87183	87276	86748	86950	90866	349231	1
2018.05.03	13:00:00	86955	87318	86810	87261	68699	266847	1
2018.05.03	14:00:00	87261	87562	87043	87432	81232	304916	1
2018.05.03	15:00:00	87432	87603	87121	87308	83052	323215	1
2018.05.03	16:00:00	87308	87416	86851	86955	69971	282293	1
2018.05.03	17:00:00	86950	87007	86701	86805	26645	125238	1
2018.05.04	09:00:00	86924	87028	86177	86504	113631	375317	1
2018.05.04	10:00:00	86509	86742	86250	86577	148710	506523	1
2018.05.04	11:00:00	86577	87178	86395	86867	115413	439542	1
2018.05.04	12:00:00	86867	87245	86748	87183	74949	302813	1
2018.05.04	13:00:00	87183	87318	87069	87204	52790	220229	1
2018.05.04	14:00:00	87209	87328	87090	87162	42510	171378	1
2018.05.04	15:00:00	87162	87240	86903	86903	54942	218688	1
2018.05.04	16:00:00	86908	87162	86737	86971	73196	308392	1
2018.05.04	17:00:00	86976	87002	86696	86696	26557	117885	1
2018.05.07	09:00:00	86799	86857	86530	86753	74070	227947	1
2018.05.07	10:00:00	86753	87142	86608	87105	119103	391937	1
2018.05.07	11:00:00	87105	87183	86867	87142	78913	272084	1
2018.05.07	12:00:00	87142	87256	86597	86659	79355	291529	1
2018.05.07	13:00:00	86665	86976	86644	86867	49497	178979	1
2018.05.07	14:00:00	86872	87131	86675	87064	54969	215061	1
2018.05.07	15:00:00	87069	87111	86639	86675	51964	201197	1
2018.05.07	16:00:00	86670	86742	86058	86255	88854	359781	1
2018.05.07	17:00:00	86255	86286	86032	86032	17319	75368	1
2018.05.08	09:00:00	86094	86421	85908	86193	84760	272461	1
2018.05.08	10:00:00	86188	86877	85638	85835	201694	716387	1
2018.05.08	11:00:00	85835	86587	85794	86322	116237	412246	1
2018.05.08	12:00:00	86322	86343	85877	86188	106084	392005	1
2018.05.08	13:00:00	86188	86571	86177	86250	76270	264408	1
2018.05.08	14:00:00	86255	87007	86219	86768	84084	303560	1
2018.05.08	15:00:00	86768	86965	86437	86577	92195	321285	1
2018.05.08	16:00:00	86577	86851	86499	86530	53290	193666	1
2018.05.08	17:00:00	86535	86919	86468	86836	25094	107780	1
2018.05.09	09:00:00	87162	87276	86774	86939	95372	291683	1
2018.05.09	10:00:00	86939	86971	86281	86582	152374	500754	1
2018.05.09	11:00:00	86577	87199	86551	86670	114071	430210	1
2018.05.09	12:00:00	86670	87334	86639	87282	79792	313466	1
2018.05.09	13:00:00	87282	87785	87271	87603	76205	303049	1
2018.05.09	14:00:00	87608	87857	87494	87665	60783	248725	1
2018.05.09	15:00:00	87671	87904	87458	87811	69492	287171	1
2018.05.09	16:00:00	87811	88096	87686	87961	67354	282877	1
2018.05.09	17:00:00	87966	88034	87795	87888	23381	100836	1
2018.05.10	09:00:00	88039	88422	87811	88402	88771	266201	1
2018.05.10	10:00:00	88402	88785	88282	88759	127944	415320	1
2018.05.10	11:00:00	88759	89128	88568	88915	100815	345535	1
2018.05.10	12:00:00	88915	89605	88863	89516	86264	317967	1
2018.05.10	13:00:00	89516	89693	89459	89480	51708	188314	1
2018.05.10	14:00:00	89480	89890	89423	89454	85395	314978	1
2018.05.10	15:00:00	89459	89636	89304	89434	71746	259535	1
2018.05.10	16:00:00	89434	89636	89221	89610	66194	249726	1
2018.05.10	17:00:00	89615	89620	89392	89511	21321	82376	1
2018.05.11	09:00:00	89646	89750	89325	89579	70300	222724	1
2018.05.11	10:00:00	89579	89936	89221	89854	132948	434662	1
2018.05.11	11:00:00	89843	90056	89366	89579	127592	480017	1
2018.05.11	12:00:00	89574	89651	89096	89366	79774	307146	1
2018.05.11	13:00:00	89371	89387	88702	88848	72362	275493	1
2018.05.11	14:00:00	88848	89345	88775	89205	58834	211138	1
2018.05.11	15:00:00	89211	89392	88977	89091	66935	249456	1
2018.05.11	16:00:00	89091	89122	88749	88765	53144	209268	1
2018.05.11	17:00:00	88770	89045	88671	89045	22833	93738	1
2018.05.14	09:00:00	89112	89413	89060	89262	50746	146652	1
2018.05.14	10:00:00	89262	89636	89045	89527	123248	386595	1
2018.05.14	11:00:00	89527	89682	89008	89408	119650	426507	1
2018.05.14	12:00:00	89402	89589	89045	89117	73037	260081	1
2018.05.14	13:00:00	89117	89278	88428	88464	87873	314802	1
2018.05.14	14:00:00	88464	88511	88153	88412	83777	312395	1
2018.05.14	15:00:00	88407	88713	88282	88687	61461	225561	1
2018.05.14	16:00:00	88692	88868	88557	88853	56216	213489	1
2018.05.14	17:00:00	88848	89029	88708	89029	19792	80756	1
2018.05.15	09:00:00	88594	88625	87691	87779	114132	345156	1
2018.05.15	10:00:00	87779	87883	87219	87354	155814	513572	1
2018.05.15	11:00:00	87349	88225	87297	88085	129446	468493	1
2018.05.15	12:00:00	88080	88770	87976	88521	105456	403911	1
2018.05.15	13:00:00	88521	88728	88308	88552	75456	287926	1
